,,,,,,,
Date,Open,High,Low,Close,Volume,,
3/28/2023,1853.967584,1874.141792,1849.830118,1869.130211,2084565,,
3/29/2023,1869.199709,1889.295764,1864.963471,1880.836567,2270842,,
3/30/2023,1881.170523,1909.597663,1878.171202,1906.169923,2312731,,
3/31/2023,1903.662773,1921.103694,1894.769416,1916.302221,2566314,,
4/3/2023,1914.244346,1925.124321,1895.03193,1904.64791,2276129,,
4/4/2023,1906.300276,1910.750648,1883.812333,1893.15773,2485176,,
4/5/2023,1892.512814,1901.14639,1879.979945,1896.08824,2346494,,
4/6/2023,1894.500067,1905.434024,1888.774664,1897.784422,1367618,,
4/7/2023,1901.564651,1908.248134,1883.507808,1903.476713,881135,,
4/10/2023,1905.260599,1915.079341,1895.317385,1905.532905,1978893,,
4/11/2023,1906.128721,1923.48331,1894.16469,1896.90895,2252454,,
4/12/2023,1896.831446,1925.183637,1891.195737,1916.024254,2684095,,
4/13/2023,1913.335667,1928.365165,1897.251142,1914.583336,2454667,,
4/14/2023,1917.769777,1925.994526,1905.694763,1920.884177,2691633,,
4/17/2023,1921.940477,1932.173896,1909.407575,1920.417281,2164694,,
4/18/2023,1919.399211,1925.985636,1907.650356,1920.172782,2220897,,
4/19/2023,1917.6153,1921.546036,1901.900496,1911.134434,2272971,,
4/20/2023,1910.78163,1916.274352,1897.452374,1910.15844,2665734,,
4/21/2023,1908.073064,1915.96331,1897.639944,1909.574483,2471155,,
4/24/2023,1907.823445,1909.955169,1878.669148,1884.097087,2404530,,
4/25/2023,1889.600479,1893.905294,1868.423847,1871.846031,2921757,,
4/26/2023,1876.625853,1905.098425,1869.216535,1895.611782,2899993,,
4/27/2023,1894.473564,1919.688097,1886.696833,1915.487773,2748195,,
4/28/2023,1915.739417,1929.883962,1907.746043,1918.728365,2511348,,
5/1/2023,1916.555256,1922.714235,1886.83141,1898.511305,2358183,,
5/2/2023,1896.615408,1916.750201,1878.50501,1887.698624,3140683,,
5/3/2023,1880.617116,1894.478633,1862.74574,1872.618696,2800843,,
5/4/2023,1870.791213,1906.935228,1867.393373,1897.600788,2939027,,
5/5/2023,1897.952944,1913.854385,1889.288973,1905.575514,2292167,,
5/8/2023,1905.155435,1907.623667,1893.143715,1900.361267,1813963,,
5/9/2023,1899.805552,1918.518291,1888.710255,1905.735488,2261278,,
5/10/2023,1906.050198,1916.058446,1888.994701,1902.04489,2867333,,
5/11/2023,1902.239489,1911.628121,1886.674618,1898.14557,2395772,,
5/12/2023,1896.111117,1913.599026,1889.15439,1906.259767,2217757,,
5/15/2023,1904.841987,1911.737273,1890.653206,1896.607707,2074211,,
5/16/2023,1898.494449,1921.657468,1892.533201,1915.779217,2348126,,
5/17/2023,1916.02016,1938.267956,1909.002746,1935.372401,2736923,,
5/18/2023,1936.508703,1948.301888,1922.69284,1933.883092,2832523,,
5/19/2023,1929.163008,1947.906845,1923.483881,1938.505288,2594434,,
5/22/2023,1938.092523,1950.944027,1922.739373,1926.795953,2376429,,
5/23/2023,1927.496192,1935.480655,1902.47359,1909.172981,2815479,,
5/24/2023,1919.015026,1926.146546,1898.900496,1913.580226,3180305,,
5/25/2023,1916.37299,1945.18074,1908.980207,1940.146478,3063972,,
5/26/2023,1948.630421,1962.763874,1932.255701,1946.633902,3045247,,
5/30/2023,1949.224208,1952.31965,1927.005797,1936.626731,3070271,,
5/31/2023,1934.897747,1955.375341,1924.406199,1947.006578,3170935,,
6/1/2023,1948.671222,1986.012642,1945.783624,1981.654511,2995857,,
6/2/2023,1982.464603,1997.384549,1967.000967,1979.808572,3018446,,
6/5/2023,1979.613669,1998.284749,1970.691408,1991.535798,2670285,,
6/6/2023,1991.741191,2008.783016,1977.603507,1993.13905,2796512,,
6/7/2023,1993.932246,2006.93385,1980.578139,1997.608512,2938469,,
6/8/2023,1997.169915,2010.046544,1987.641143,1999.100245,2674386,,
6/9/2023,1998.676552,2019.436033,1995.010129,2013.628595,2990223,,
6/12/2023,2026.597139,2047.603473,2022.716612,2041.054215,2781822,,
6/13/2023,2051.23866,2063.665145,2030.030037,2049.018007,3733770,,
6/14/2023,2050.225019,2072.503607,2033.782162,2065.62014,3313313,,
6/15/2023,2065.046376,2082.365885,2050.161219,2061.962509,3049313,,
6/16/2023,2064.467485,2068.426665,2042.753112,2054.002583,2911798,,
6/20/2023,2053.139127,2057.836529,2032.533325,2040.853269,2478619,,
6/21/2023,2040.2132,2049.739852,2026.194315,2040.052192,2377173,,
6/22/2023,2041.753501,2044.099496,2016.05633,2024.59262,2411319,,
6/23/2023,2024.934112,2036.031112,2007.848837,2013.895411,2530807,,
6/26/2023,2015.866636,2038.458708,2009.666188,2031.404419,2512627,,
6/27/2023,2030.288652,2045.416576,2022.050574,2038.709879,2492835,,
6/28/2023,2040.462436,2054.121458,2031.244372,2047.210726,2646934,,
6/29/2023,2047.628909,2069.632926,2045.145881,2063.706932,2492087,,
6/30/2023,2062.961042,2077.707097,2059.024601,2072.637125,2230633,,
7/3/2023,2071.852052,2076.641637,2057.747861,2065.154399,1498134,,
7/5/2023,2064.206367,2065.122801,2031.45428,2046.057768,2181013,,
7/6/2023,2044.010664,2062.089927,2030.846738,2042.686139,2637665,,
7/7/2023,2042.746211,2059.286308,2030.306548,2052.516781,2597430,,
7/10/2023,2053.605168,2068.069823,2044.850422,2065.589328,2229553,,
7/11/2023,2065.210464,2093.18241,2063.588523,2082.506272,2379956,,
7/12/2023,2083.063743,2106.018231,2082.215529,2101.044389,2617696,,
7/13/2023,2099.358915,2114.546571,2089.786486,2100.613966,2120733,,
7/14/2023,2099.278402,2119.616347,2094.970299,2112.038958,2160790,,
7/17/2023,2110.682216,2135.391049,2103.992329,2130.700081,2015852,,
7/18/2023,2128.536415,2146.677749,2125.055056,2137.48898,2318194,,
7/19/2023,2135.52483,2145.318447,2113.634765,2122.272941,2693877,,
7/20/2023,2122.211726,2132.455376,2111.383164,2114.448526,2539324,,
7/21/2023,2114.994024,2128.454863,2110.151174,2119.049013,2251803,,
7/24/2023,2119.467272,2133.777632,2115.687342,2125.815913,2024529,,
7/25/2023,2128.443701,2139.741364,2116.238524,2129.843972,2246955,,
7/26/2023,2130.107792,2150.220644,2110.048428,2118.061008,2616783,,
7/27/2023,2118.479595,2146.534324,2109.848215,2133.61543,2917084,,
7/28/2023,2134.437112,2150.357332,2128.195611,2146.167052,2375286,,
7/31/2023,2147.38599,2151.515311,2130.437188,2143.923155,2126878,,
8/1/2023,2138.068751,2142.093498,2110.244318,2117.379359,2338211,,
8/2/2023,2113.9798,2122.358548,2095.72813,2105.957904,2894915,,
8/3/2023,2105.176,2122.019359,2092.629129,2097.399547,2917565,,
8/4/2023,2098.129466,2116.245958,2089.370458,2105.692255,2912717,,
8/7/2023,2106.671009,2111.783722,2079.037679,2099.882591,2371233,,
8/8/2023,2099.361911,2107.052743,2075.443221,2083.931206,2646207,,
8/9/2023,2086.11707,2108.908109,2072.802687,2079.206991,2857616,,
8/10/2023,2081.45384,2093.557286,2067.073915,2077.314328,3130136,,
8/11/2023,2078.695164,2089.109299,2063.424588,2082.78877,2352891,,
8/14/2023,2083.771114,2090.428369,2060.764219,2067.784753,2213160,,
8/15/2023,2068.137112,2076.386339,2044.502595,2046.834309,2491488,,
8/16/2023,2046.536668,2055.760356,2023.916879,2026.950322,2531931,,
8/17/2023,2025.45137,2035.460765,2008.055129,2024.280851,2723822,,
8/18/2023,2024.270557,2040.139785,2011.651158,2031.74392,2773631,,
8/21/2023,2030.894743,2046.402577,2022.485458,2030.345624,2309561,,
8/22/2023,2030.307428,2057.887926,2026.945233,2045.070045,2278421,,
8/23/2023,2051.662043,2067.50416,2017.781046,2026.211148,2501313,,
8/24/2023,2028.36137,2046.828981,2008.535238,2028.745548,3046386,,
8/25/2023,2029.730266,2050.663395,2026.121531,2043.410268,2793822,,
8/28/2023,2044.503806,2071.695333,2037.952933,2069.519688,2171131,,
8/29/2023,2070.369844,2087.744634,2063.543617,2083.148838,2350170,,
8/30/2023,2085.376036,2095.992827,2076.172107,2082.981776,2291521,,
8/31/2023,2083.662322,2101.275524,2078.188126,2087.95289,2262932,,
9/1/2023,2087.887726,2095.986885,2069.802711,2076.15711,2370253,,
9/5/2023,2075.372756,2080.90762,2055.439843,2064.381626,2371345,,
9/6/2023,2063.056296,2066.162021,2040.23128,2052.196685,2552122,,
9/7/2023,2052.611681,2059.706365,2041.896426,2050.976831,2504886,,
9/8/2023,2051.813315,2068.173937,2048.629494,2060.371596,2379665,,
9/11/2023,2071.8719,2081.315497,2061.285491,2068.278198,2804075,,
9/12/2023,2078.457357,2087.07567,2064.364489,2073.306926,3061456,,
9/13/2023,2074.254489,2095.003958,2070.16368,2089.801659,2840634,,
9/14/2023,2091.377649,2099.66197,2065.196454,2073.365934,2743013,,
9/15/2023,2073.489537,2080.322384,2059.72354,2064.658413,2681345,,
9/18/2023,2065.686456,2070.67079,2048.85691,2059.96807,2000795,,
9/19/2023,2060.272024,2071.636587,2039.170176,2043.977643,2386636,,
9/20/2023,2043.377494,2046.299762,2012.952257,2015.301048,2581893,,
9/21/2023,2014.767439,2025.830287,2001.738513,2004.123847,3015239,,
9/22/2023,2004.931518,2015.32579,1993.276288,2008.043229,2651224,,
9/25/2023,2009.937781,2012.273769,1982.53742,1990.279831,2586895,,
9/26/2023,1992.705029,2003.055704,1972.285527,1986.600957,2887014,,
9/27/2023,1990.887727,2006.745313,1976.025359,1996.604864,3154572,,
9/28/2023,1999.737464,2016.385635,1985.517262,1994.5734,3216880,,
9/29/2023,2005.363834,2013.292358,1976.682419,1989.359148,3336809,,
10/2/2023,1992.771215,1996.655804,1956.492756,1965.291371,3213483,,
10/3/2023,1964.506862,1979.572885,1944.148258,1968.355547,3553546,,
10/4/2023,1965.920261,1976.26801,1950.657976,1969.664423,3304233,,
10/5/2023,1968.15143,1994.307101,1948.379975,1986.58659,2993609,,
10/6/2023,1977.58304,2005.583257,1964.422966,2000.793169,3301735,,
10/9/2023,1997.725254,2024.169072,1994.156213,2014.087561,2487591,,
10/10/2023,2014.372375,2030.646327,2006.856891,2020.555233,2582592,,
10/11/2023,2023.752034,2033.261153,1994.521462,2007.116706,2592433,,
10/12/2023,2008.263943,2018.321095,1984.405965,1992.587039,3132152,,
10/13/2023,1992.37137,2018.209316,1986.376118,2007.866292,3179690,,
10/16/2023,2009.273604,2026.628565,1993.102108,2016.437366,2823861,,
10/17/2023,2016.392628,2019.256055,1986.193958,1993.842902,3191367,,
10/18/2023,1994.173846,2002.420208,1966.250209,1971.149999,3812402,,
10/19/2023,1969.295515,1974.479513,1945.284004,1948.147767,4068999,,
10/20/2023,1949.075832,1959.521787,1927.343675,1937.478849,3580580,,
10/23/2023,1941.881701,1961.53978,1933.450244,1947.904602,3115181,,
10/24/2023,1949.130595,1955.672444,1922.281309,1928.463652,3052129,,
10/25/2023,1925.962948,1934.035343,1900.455782,1907.822203,3437512,,
10/26/2023,1910.151253,1920.238507,1887.958343,1894.185878,3737798,,
10/27/2023,1899.421189,1920.286301,1890.812222,1907.041234,3360068,,
10/30/2023,1907.739231,1924.910287,1899.222678,1920.832142,3005643,,
10/31/2023,1918.125285,1940.911549,1909.473167,1938.53989,2981597,,
11/1/2023,1938.278222,1975.228265,1936.269149,1972.463519,3139826,,
11/2/2023,1969.791493,2010.539379,1969.321025,2003.787417,2874468,,
11/3/2023,2003.501718,2015.681992,1991.461976,2005.054543,2732766,,
11/6/2023,2003.987013,2015.136597,1994.910804,2010.620316,2250008,,
11/7/2023,2010.163002,2016.57474,1996.085621,2006.664719,2226511,,
11/8/2023,2004.564253,2015.618457,1987.083955,1991.862498,2454579,,
11/9/2023,1991.985329,2019.108898,1983.360415,2010.706786,3032039,,
11/10/2023,2009.397501,2022.557203,1998.547977,2017.347457,2620581,,
11/13/2023,2017.398589,2065.577608,2013.010273,2060.661333,2261209,,
11/14/2023,2062.681847,2090.115472,2057.508394,2073.993962,3130641,,
11/15/2023,2072.109457,2080.00289,2058.205729,2067.238492,2694636,,
11/16/2023,2068.236351,2078.910409,2061.715773,2073.532167,2454821,,
11/17/2023,2073.421026,2091.099731,2067.367623,2086.688145,2206183,,
11/20/2023,2087.049231,2094.473345,2070.317749,2079.889114,2043153,,
11/21/2023,2078.971709,2096.273423,2074.347286,2085.858502,2000514,,
11/22/2023,2084.849506,2096.510888,2080.91404,2091.335809,1966936,,
11/24/2023,2090.235567,2095.123651,2080.304699,2088.428034,1271193,,
11/27/2023,2088.611569,2094.744508,2079.350894,2088.192706,1993733,,
11/28/2023,2089.003924,2108.600664,2085.439623,2090.396798,2383057,,
11/29/2023,2092.39511,2108.852047,2082.940861,2097.40709,2675300,,
11/30/2023,2095.931106,2121.66729,2086.544797,2118.860457,3056097,,
12/1/2023,2119.000396,2128.229629,2100.40747,2120.305964,3106032,,
12/4/2023,2119.853244,2124.543942,2100.299303,2111.380515,2920478,,
12/5/2023,2110.273826,2128.763094,2101.656886,2105.31378,2925788,,
12/6/2023,2105.266753,2123.02524,2098.097849,2116.189152,2832256,,
12/7/2023,2115.203299,2131.956142,2104.730236,2127.094186,2778950,,
12/8/2023,2126.329148,2140.05979,2118.991348,2137.623862,3071059,,
12/11/2023,2151.137365,2166.487459,2142.241223,2159.282419,2736938,,
12/12/2023,2171.85167,2208.422881,2164.343009,2205.020828,2995425,,
12/13/2023,2205.586492,2236.663053,2198.123097,2226.9257,3316758,,
12/14/2023,2224.647395,2243.447062,2215.426455,2226.776267,3550217,,
12/15/2023,2227.295157,2240.318444,2222.868886,2230.880309,2735123,,
12/18/2023,2229.723626,2252.853626,2227.984482,2250.61215,1928974,,
12/19/2023,2249.635177,2262.023774,2221.39616,2226.603199,2136932,,
12/20/2023,2229.436215,2249.339546,2220.557268,2239.251581,2829607,,
12/21/2023,2238.459782,2257.698869,2232.207665,2249.805795,2499739,,
12/22/2023,2247.297154,2268.8337,2246.018382,2263.515811,1875270,,
12/26/2023,2263.706507,2274.455569,2259.035355,2270.282143,1327326,,
12/27/2023,2271.06796,2276.56412,2262.544362,2268.164513,1644930,,
12/28/2023,2268.673402,2273.240221,2249.544841,2257.020302,1641878,,
12/29/2023,2256.801605,2263.612281,2227.707348,2240.070107,2290843,,
1/2/2024,2241.390635,2243.052001,2206.37939,2210.826558,2781884,,
1/3/2024,2212.389249,2220.639262,2198.638417,2201.917211,2701735,,
1/4/2024,2204.159109,2215.554366,2183.45626,2198.819862,2398064,,
1/5/2024,2199.565002,2228.586589,2185.916211,2225.061293,2698658,,
1/8/2024,2223.64302,2234.586982,2202.977347,2225.778728,2334534,,
1/9/2024,2224.602213,2236.474997,2214.883049,2231.868717,2216139,,
1/10/2024,2231.955529,2246.583992,2209.32451,2231.81403,2500329,,
1/11/2024,2230.523272,2247.084972,2215.698179,2228.159141,2819929,,
1/12/2024,2226.36658,2235.409049,2205.427608,2218.661734,2768351,,
1/16/2024,2218.490312,2220.598147,2191.457468,2207.692966,3006419,,
1/17/2024,2207.19245,2225.442349,2194.605178,2219.318655,2887395,,
1/18/2024,2219.160188,2250.517898,2213.58205,2246.49261,2886348,,
1/19/2024,2248.30123,2274.260372,2246.725986,2266.89379,2857772,,
1/22/2024,2267.656595,2279.496966,2258.058609,2267.666589,2202176,,
1/23/2024,2268.882575,2289.460884,2260.233832,2266.630511,2220372,,
1/24/2024,2268.375739,2288.099349,2261.656138,2274.71881,2667355,,
1/25/2024,2272.661256,2285.539576,2264.250312,2274.440204,2509536,,
1/26/2024,2271.577894,2295.233001,2265.17822,2292.507924,2208382,,
1/29/2024,2290.123591,2301.061294,2274.289983,2289.782987,2021174,,
1/30/2024,2283.100018,2291.222728,2254.762538,2258.696902,2318807,,
1/31/2024,2258.60727,2285.545444,2244.896899,2268.505226,3457971,,
2/1/2024,2274.348452,2297.181112,2258.509771,2285.145065,3031252,,
2/2/2024,2285.808248,2293.875259,2260.023058,2278.740724,2973405,,
2/5/2024,2277.701292,2288.818959,2264.80856,2281.649741,2447814,,
2/6/2024,2280.54679,2297.588729,2274.522763,2291.283517,2160363,,
2/7/2024,2290.933982,2307.669245,2284.205237,2305.478941,2092709,,
2/8/2024,2304.112214,2324.470077,2300.088054,2319.377608,1774435,,
2/9/2024,2318.053,2340.56287,2312.189787,2330.835526,2073123,,
2/12/2024,2328.76153,2334.370908,2276.128153,2289.688385,2432353,,
2/13/2024,2290.682112,2313.829483,2276.568363,2303.951354,3364187,,
2/14/2024,2304.269405,2332.460475,2299.438753,2328.774611,2673264,,
2/15/2024,2329.284904,2338.283627,2308.448592,2316.031791,2515781,,
2/16/2024,2314.890324,2322.096145,2289.027059,2299.529346,2866047,,
2/20/2024,2299.077692,2307.433624,2274.847875,2291.576713,2688316,,
2/21/2024,2297.662236,2328.587948,2292.091829,2321.591701,2574394,,
2/22/2024,2322.058359,2345.267825,2316.218099,2333.218392,2760354,,
2/23/2024,2331.023896,2344.382664,2325.389937,2335.162924,2131470,,
2/26/2024,2332.859385,2346.69471,2325.521944,2340.218242,1916486,,
2/27/2024,2339.174392,2341.443771,2323.308634,2332.731409,1856137,,
2/28/2024,2329.351884,2352.426782,2322.516464,2342.328716,2181844,,
2/29/2024,2339.705075,2365.367157,2332.585395,2361.39833,2818514,,
3/1/2024,2360.094119,2372.734662,2351.216749,2361.096697,2462310,,
3/4/2024,2359.008278,2362.114675,2328.625152,2336.61255,2361378,,
3/5/2024,2337.99088,2355.819737,2327.268934,2339.997508,3036554,,
3/6/2024,2340.713305,2368.440686,2329.504323,2359.336636,3076342,,
3/7/2024,2358.978827,2382.190367,2338.096498,2353.407246,3230730,,
3/8/2024,2354.549603,2359.805204,2338.110539,2343.179564,3682379,,
3/11/2024,2361.1204,2377.908879,2345.800341,2370.163201,3136361,,
3/12/2024,2383.136565,2398.909791,2372.425504,2387.008861,3534888,,
3/13/2024,2387.903713,2396.308758,2357.865611,2371.002491,2840322,,
3/14/2024,2370.961961,2379.717853,2349.835742,2360.262743,3335417,,
3/15/2024,2360.604094,2379.841208,2349.507974,2360.172277,2904991,,
3/18/2024,2360.666928,2377.710908,2347.331428,2372.148954,2333790,,
3/19/2024,2372.518461,2405.056103,2362.665938,2398.953523,2363910,,
3/20/2024,2402.477892,2428.1271,2400.638695,2417.207095,2393720,,
3/21/2024,2419.831565,2427.064005,2401.830645,2407.223549,2175735,,
3/22/2024,2406.88282,2413.85044,2395.761027,2402.478415,1880287,,
3/25/2024,2403.388557,2413.807698,2395.199249,2396.832902,1638181,,
3/26/2024,2400.052433,2423.929878,2394.111655,2415.757397,1959373,,
3/27/2024,2417.242786,2430.082415,2411.902413,2422.015604,2296368,,
3/28/2024,2424.019412,2436.665535,2405.562004,2413.015075,2204188,,
4/1/2024,2413.007046,2416.872951,2378.30115,2389.341186,2066621,,
4/2/2024,2391.049168,2400.97516,2373.145268,2390.292941,2391890,,
4/3/2024,2391.725714,2410.80867,2360.809199,2366.136808,2555978,,
4/4/2024,2367.261513,2394.945029,2352.045338,2372.92469,3148247,,
4/5/2024,2376.756167,2391.120482,2366.248865,2381.696759,2759701,,
4/8/2024,2384.125472,2392.743528,2367.007375,2385.909248,2181291,,
4/9/2024,2388.13616,2398.273867,2341.931949,2359.611673,2902511,,
4/10/2024,2359.154416,2381.646755,2335.109102,2367.932565,3656478,,
4/11/2024,2367.572018,2377.122387,2329.40349,2343.72195,2981208,,
4/12/2024,2341.526352,2360.509224,2305.937586,2312.688354,3237942,,
4/15/2024,2312.989932,2327.151084,2292.215818,2304.169463,3471761,,
4/16/2024,2305.047563,2317.309284,2282.261028,2288.249151,3401945,,
4/17/2024,2289.532491,2306.844717,2273.397546,2279.793,3099258,,
4/18/2024,2279.401138,2292.669953,2242.145876,2268.033556,3166998,,
4/19/2024,2271.850313,2294.042637,2256.333368,2278.386443,3436728,,
4/22/2024,2280.869632,2313.90357,2273.461214,2305.088092,2465566,,
4/23/2024,2308.933305,2321.928119,2290.930045,2311.303188,2349465,,
4/24/2024,2303.760531,2323.768864,2273.039786,2298.795591,2677724,,
4/25/2024,2304.245072,2324.697284,2289.913966,2313.845578,2870734,,
4/26/2024,2322.342286,2332.234864,2314.036468,2326.840083,2250662,,
4/29/2024,2328.227639,2330.190362,2287.58963,2297.420162,2111530,,
4/30/2024,2291.767529,2325.261368,2274.61855,2285.323971,2835094,,
5/1/2024,2288.1334,2323.165161,2280.078301,2305.046561,2994750,,
5/2/2024,2313.2034,2346.918991,2307.178864,2334.528731,2465012,,
5/3/2024,2341.515538,2361.196418,2335.249661,2358.023959,2274885,,
5/6/2024,2359.037814,2373.198648,2355.67502,2366.00052,1701139,,
5/7/2024,2364.214435,2372.230801,2352.972355,2365.563673,1782789,,
5/8/2024,2364.039001,2379.329038,2355.323711,2376.250082,1708618,,
5/9/2024,2376.953567,2390.661306,2367.37134,2378.03778,1785539,,
5/10/2024,2376.980915,2391.894799,2374.05527,2380.450929,1748489,,
5/13/2024,2378.889142,2398.206663,2368.222227,2392.368758,1702087,,
5/14/2024,2392.354566,2421.799956,2387.756992,2416.801104,2157400,,
5/15/2024,2416.085825,2430.598993,2409.115967,2418.477853,2255644,,
5/16/2024,2417.405229,2424.718594,2409.789789,2418.367304,1924376,,
5/17/2024,2418.120308,2429.86885,2412.193769,2422.469638,1763128,,
5/20/2024,2422.529344,2428.76654,2414.100315,2424.481281,1665970,,
5/21/2024,2423.96326,2430.934199,2407.499326,2417.786916,1833165,,
5/22/2024,2418.461288,2431.637352,2386.356166,2394.452364,2469918,,
5/23/2024,2395.821014,2416.424807,2387.430188,2402.315095,2916624,,
5/24/2024,2402.851603,2416.826402,2391.06011,2405.111636,2189300,,
5/28/2024,2404.574494,2406.593664,2375.636929,2386.245997,2263324,,
5/29/2024,2380.61177,2390.039621,2361.654711,2375.166248,2380919,,
5/30/2024,2373.745087,2390.962457,2351.651486,2382.616198,2661632,,
5/31/2024,2383.851582,2404.333984,2358.345705,2384.957561,3494387,,
6/3/2024,2386.377204,2394.832856,2363.219466,2381.812648,2735035,,
6/4/2024,2383.015086,2408.721912,2374.886725,2406.140941,2559256,,
6/5/2024,2406.987512,2418.456131,2397.293162,2409.630843,2286605,,
6/6/2024,2410.442802,2418.968435,2390.958681,2400.992611,2132261,,
6/7/2024,2399.821573,2410.445452,2386.564608,2405.501381,2445691,,
6/10/2024,2404.463784,2413.806148,2385.050053,2408.277031,2049035,,
6/11/2024,2407.92683,2447.069932,2400.954608,2427.172682,2450786,,
6/12/2024,2429.795981,2445.22863,2416.39075,2430.182413,2945174,,
6/13/2024,2429.726681,2436.051096,2408.136084,2424.978812,2669648,,
6/14/2024,2440.343609,2462.917929,2428.208707,2456.885012,2865675,,
6/17/2024,2470.721829,2485.354367,2462.752902,2476.826976,3187852,,
6/18/2024,2477.38206,2493.790231,2461.913691,2473.644061,2868628,,
6/20/2024,2474.369341,2482.190931,2460.056394,2471.127029,2717926,,
6/21/2024,2472.83933,2485.618592,2454.607769,2467.25705,2363514,,
6/24/2024,2468.221468,2481.777151,2453.288534,2467.171824,2279503,,
6/25/2024,2465.878838,2474.81815,2455.956504,2470.036113,1960263,,
6/26/2024,2466.067334,2483.142679,2457.715454,2477.050125,2030969,,
6/27/2024,2476.413826,2497.372425,2462.627729,2473.262016,2313631,,
6/28/2024,2477.277362,2491.680218,2457.486257,2471.402196,2929443,,
7/1/2024,2472.661548,2486.910531,2458.441521,2484.643728,2377119,,
7/2/2024,2483.32708,2500.363188,2476.456042,2493.347311,1934337,,
7/3/2024,2493.682812,2509.323629,2483.069466,2501.815579,1641373,,
7/5/2024,2499.957746,2520.479046,2496.700124,2509.908038,2028248,,
7/8/2024,2510.258473,2520.432093,2499.711382,2507.979617,1855880,,
7/9/2024,2508.787756,2531.855589,2507.743488,2528.881053,1895991,,
7/10/2024,2528.098141,2561.728816,2506.396351,2538.5793,2390735,,
7/11/2024,2538.954899,2569.450147,2526.735018,2544.642543,3271125,,
7/12/2024,2550.057125,2581.487096,2543.373931,2563.300181,2834640,,
7/15/2024,2568.063774,2605.043906,2557.970713,2596.149807,2769024,,
7/16/2024,2596.893486,2609.95821,2560.991385,2574.711302,2836268,,
7/17/2024,2577.227453,2589.824289,2533.324395,2543.111542,3593956,,
7/18/2024,2546.822863,2551.823807,2513.054546,2521.663557,3803813,,
7/19/2024,2525.719518,2548.73434,2511.274537,2539.140104,3133082,,
7/22/2024,2539.834359,2560.070341,2528.556632,2547.825027,2613966,,
7/23/2024,2545.55169,2551.242542,2495.880403,2499.943691,2618291,,
7/24/2024,2502.08673,2529.244895,2468.098804,2485.186626,3635097,,
7/25/2024,2488.601052,2527.496317,2482.331549,2506.977182,4024912,,
7/26/2024,2507.77909,2533.118375,2492.631256,2507.346846,2936983,,
7/29/2024,2507.055757,2527.166696,2481.388917,2502.143044,2776468,,
7/30/2024,2498.212988,2554.280745,2486.88566,2525.294984,3276222,,
7/31/2024,2526.967602,2552.304193,2463.727078,2489.694146,3583051,,
8/1/2024,2487.229955,2492.606387,2412.50204,2433.610128,4163512,,
8/2/2024,2416.486494,2422.483753,2319.811014,2368.771808,4804165,,
8/5/2024,2375.402059,2406.655459,2333.544911,2367.026839,4752875,,
8/6/2024,2360.550335,2412.795069,2339.525473,2354.341523,3324901,,
8/7/2024,2344.743588,2413.277757,2329.699037,2393.406328,3305062,,
8/8/2024,2392.651008,2421.233541,2374.194421,2409.924056,2723287,,
8/9/2024,2408.326518,2422.610172,2392.008069,2406.331427,2131407,,
8/12/2024,2406.082039,2443.651687,2399.076753,2438.189254,1967272,,
8/13/2024,2437.717273,2465.884393,2423.794911,2448.595835,2092454,,
8/14/2024,2450.249623,2495.505699,2442.74344,2490.072713,2111831,,
8/15/2024,2490.892328,2512.150923,2479.272,2504.50243,2218006,,
8/16/2024,2506.503896,2527.165904,2496.126083,2524.884533,1859735,,
8/19/2024,2525.355041,2537.435371,2508.714649,2521.542585,1695893,,
8/20/2024,2521.448515,2539.565553,2515.817323,2532.11898,1729654,,
8/21/2024,2533.335642,2545.028104,2506.727767,2514.452426,1987249,,
8/22/2024,2516.826807,2555.835794,2508.863678,2540.81675,2257139,,
8/23/2024,2541.450846,2560.017332,2529.141039,2541.02271,2208142,,
8/26/2024,2538.345324,2549.077133,2522.180114,2537.351269,1784997,,
8/27/2024,2535.87026,2542.445322,2505.658648,2523.025592,1819006,,
8/28/2024,2515.893376,2550.644845,2501.854803,2525.676025,2336507,,
8/29/2024,2525.688092,2548.515361,2512.110576,2540.555286,2335220,,
8/30/2024,2539.605398,2549.577019,2481.589506,2496.245762,2570083,,
9/3/2024,2495.493212,2509.946147,2465.863984,2480.36463,2816089,,
9/4/2024,2478.283392,2494.366849,2459.250516,2472.801748,2695759,,
9/5/2024,2472.462897,2482.993852,2422.736829,2435.156684,2821510,,
9/6/2024,2430.672173,2463.17836,2415.254129,2441.394055,3313571,,
9/9/2024,2442.803057,2459.705308,2422.619258,2453.271196,2449081,,
9/10/2024,2453.282677,2476.769714,2416.002819,2474.234829,2594769,,
9/11/2024,2472.027488,2503.0217,2456.039901,2497.691938,3228559,,
9/12/2024,2496.679326,2528.276918,2493.16639,2523.056689,2583160,,
9/13/2024,2520.870761,2538.333757,2511.144848,2527.727416,2430891,,
9/16/2024,2540.144427,2564.066613,2532.258757,2547.34434,2551713,,
9/17/2024,2560.351699,2592.917451,2547.679307,2554.642268,2784997,,
9/18/2024,2559.317024,2613.398115,2555.642603,2591.196179,2809535,,
9/19/2024,2592.242143,2606.009909,2573.773124,2593.769468,2587098,,
9/20/2024,2595.415672,2604.431475,2579.728322,2592.232267,2333874,,
9/23/2024,2591.379384,2605.198891,2580.67285,2599.425251,1773751,,
9/24/2024,2599.216398,2607.664457,2579.81785,2590.356343,1847690,,
